"<android.app.Activity: void setContentView(int)>","2130903077"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------107"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------136"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------182"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------219"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------259"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------301"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------332"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------393"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","FLAG_OPTIONBUTTONEXIT","FLAG_OPTIONBUTTONEXIT"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------424"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------35.595"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------28"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------94.0725"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------74"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------136.02376"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------107"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------198.315"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------156"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------235.18126"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------185"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------307.64252"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------242"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------334.33875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------263"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------376.29"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------296"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------422.055"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------332"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------470.36252"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------370"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------516.1275"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------406"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------556.8075"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------438"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------587.3175"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------462"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------629.26874"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------495"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------676.305"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------532"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------709.3575"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------558"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------760.2075"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------598"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------781.8187"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------615"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------817.41376"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------643"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------858.09375"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------675"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------917.8425"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------722"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------944.53876"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------743"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------999.2025"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------786"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------837.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------0"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound --8"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","play sound .."
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------794.10376"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------41"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------735.51373"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------97"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------698.895"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------132"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------677.97"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------152"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------614.14874"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------213"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------599.5012"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------227"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------553.46625"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------271"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------532.54126"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------291"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------490.69125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------331"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------461.39624"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------359"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------428.9625"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------390"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------402.80624"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------415"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------372.465"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------444"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------331.66125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------483"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------304.45874"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------509"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------261.5625"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------550"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------211.3425"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------598"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------169.4925"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------638"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------128.68875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------677"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------78.46875"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------725"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------56.497498"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------746"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------21.97125"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------779"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","sy","--------------0.0"
"<android.util.Log: int w(java.lang.String,java.lang.String)>","time","------------815"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Mission 1"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","Mission 1"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.view.View: void setBackgroundResource(int)>","2130837504"
"<android.widget.TextView: void setText(java.lang.CharSequence)>","?"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
"<android.util.Log: int d(java.lang.String,java.lang.String)>","sniper","onKeyDown"
